model_a,model_b,overlap_question_count,joined_prompt_overlap_count,union_question_count,jaccard_overlap
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,llama-3.3-70b-instruct-turbo,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,llama-4-maverick-17b-128e-instruct,180,180,494,0.3643724696356275
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mathstral-7B-v0.1,293,293,294,0.9965986394557823
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,meta-llama-3-70b-instruct,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,meta-llama-3-8b-instruct,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,meta-llama-3.1-405b-instruct-turbo,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,meta-llama-3.1-70b-instruct-turbo,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,meta-llama-3.1-8b-instruct-turbo,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-7b-instruct-v0.2,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-large,0,0,394,0.0
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-large-2402,293,293,294,0.9965986394557823
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-large-2407,293,293,394,0.7436548223350253
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-large-2411,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-small-2402,293,293,394,0.7436548223350253
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-small-2409,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-small-2501,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mistral-small-2503,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mixtral-8x22b-instruct-v0.1,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,mixtral-8x7b-instruct-v0.1,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o1,128,128,294,0.43537414965986393
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o1-2024-12-17-high,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o1-2024-12-17-low,218,218,394,0.5532994923857868
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o1-2024-12-17-medium,218,218,394,0.5532994923857868
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o1-mini-2024-09-12,293,293,494,0.5931174089068826
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o1-preview-2024-09-12,293,293,394,0.7436548223350253
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o3-mini-2025-01-31-high,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o3-mini-2025-01-31-low,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,o3-mini-2025-01-31-medium,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,olmo-2-1124-13b-instruct,218,218,394,0.5532994923857868
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,open-mistral-nemo,293,293,294,0.9965986394557823
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,open-mixtral-8x22b,40,40,494,0.08097165991902834
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,open-mixtral-8x7b,40,40,294,0.1360544217687075
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,perplexity-sonar-reasoning,38,38,294,0.1292517006802721
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,phi-3-medium-4k-instruct,0,0,344,0.0
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,phi-3-mini-128k-instruct,15,15,394,0.03807106598984772
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,phi-3-mini-4k-instruct,15,15,394,0.03807106598984772
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,phi-3-small-8k-instruct,0,0,344,0.0
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,phi-4,128,128,494,0.2591093117408907
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen1.5-0.5b-chat,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen1.5-1.8b-chat,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen1.5-110b-chat,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen1.5-4b-chat,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen1.5-72b-chat,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen1.5-7b-chat,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen2-72b-instruct,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen2-math-72b-instruct,293,293,294,0.9965986394557823
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen2.5-72b-instruct-turbo,15,15,394,0.03807106598984772
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen2.5-7b-instruct-turbo,15,15,394,0.03807106598984772
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen2.5-coder-32b-instruct,0,0,392,0.0
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwen2.5-max,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwq-32b,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,qwq-32b-preview,218,218,494,0.44129554655870445
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,reflection-llama-3.1-70b,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,sky-t1-32b-preview,218,218,394,0.5532994923857868
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,sonar,293,293,394,0.7436548223350253
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,sonar-pro,218,218,394,0.5532994923857868
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,starling-lm-7b-beta,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,step-2-16k-202411,293,293,494,0.5931174089068826
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,vicuna-7b-v1.5,293,293,294,0.9965986394557823
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,vicuna-7b-v1.5-16k,293,293,294,0.9965986394557823
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,wbot-4:347b_no_s,218,218,394,0.5532994923857868
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,yi-6b-chat,15,15,294,0.05102040816326531
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,zephyr-7b-alpha,293,293,294,0.9965986394557823
codegen3_5k-qwen2.5-72b-instruct-2-chk-50,zephyr-7b-beta,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,294,294,294,1.0
coding-meta-llama-3.1-70b-instruct-chk-50,command-a-03-2025,0,0,444,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,command-r-03-2024,294,294,344,0.8546511627906976
coding-meta-llama-3.1-70b-instruct-chk-50,command-r-08-2024,294,294,494,0.5951417004048583
coding-meta-llama-3.1-70b-instruct-chk-50,command-r-plus-04-2024,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,command-r-plus-08-2024,294,294,494,0.5951417004048583
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-chat,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-coder,294,294,294,1.0
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-r1,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-r1-distill-llama-70b,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-r1-distill-qwen-32b,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-r1-local,70,70,294,0.23809523809523808
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-r1-local-2,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-v3,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,deepseek-v3-0324,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,dracarys2-72b-instruct,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,dracarys2-llama-3.1-70b-instruct,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-flash-001,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-flash-002,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-flash-8b-001,0,0,444,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-flash-8b-exp-0827,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-flash-8b-exp-0924,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-flash-exp-0827,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-pro-001,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-pro-002,294,294,494,0.5951417004048583
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-pro-exp-0801,294,294,294,1.0
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-1.5-pro-exp-0827,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.0-flash,0,0,394,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.0-flash-001,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.0-flash-exp,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.0-flash-lite-001,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.0-flash-lite-preview-02-05,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.0-flash-thinking-exp-01-21,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.0-flash-thinking-exp-1219,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.0-pro-exp-02-05,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-2.5-pro-exp-03-25,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-exp-1114,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-exp-1121,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemini-exp-1206,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemma-1.1-7b-it,294,294,294,1.0
coding-meta-llama-3.1-70b-instruct-chk-50,gemma-2-27b-it,294,294,494,0.5951417004048583
coding-meta-llama-3.1-70b-instruct-chk-50,gemma-2-9b-it,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gemma-3-12b-it,0,0,444,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,gemma-3-27b-it,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gemma-3-4b-it,0,0,444,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-3.5-turbo-0125,294,294,294,1.0
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-3.5-turbo-1106,294,294,294,1.0
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4-0125-preview,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4-0613,294,294,294,1.0
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4-1106-preview,294,294,294,1.0
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4-turbo-2024-04-09,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4.5-preview-2025-02-27,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4o-2024-05-13,294,294,394,0.7461928934010152
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4o-2024-08-06,294,294,494,0.5951417004048583
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4o-2024-11-20,294,294,494,0.5951417004048583
coding-meta-llama-3.1-70b-instruct-chk-50,gpt-4o-mini-2024-07-18,294,294,494,0.5951417004048583
coding-meta-llama-3.1-70b-instruct-chk-50,grok-2,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,grok-2-1212,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,grok-2-mini,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,grok-3,218,218,344,0.6337209302325582
coding-meta-llama-3.1-70b-instruct-chk-50,grok-3-beta,293,293,394,0.7436548223350253
coding-meta-llama-3.1-70b-instruct-chk-50,grok-3-mini-reasoning-beta,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,grok-beta,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,hermes-3-llama-3.1-70b,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,hunyuan-turbos-20250313,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,lcb-math-qwen2-72b-instructv3-merged-50,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,learnlm-1.5-pro-experimental,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,llama-2-7b-chat-hf,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,llama-3.1-nemotron-70b-instruct,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,llama-3.3-70b-instruct-turbo,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,llama-4-maverick-17b-128e-instruct,180,180,494,0.3643724696356275
coding-meta-llama-3.1-70b-instruct-chk-50,mathstral-7B-v0.1,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,meta-llama-3-70b-instruct,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,meta-llama-3-8b-instruct,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,meta-llama-3.1-405b-instruct-turbo,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,meta-llama-3.1-70b-instruct-turbo,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,meta-llama-3.1-8b-instruct-turbo,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-7b-instruct-v0.2,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-large,0,0,394,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-large-2402,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-large-2407,293,293,394,0.7436548223350253
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-large-2411,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-small-2402,293,293,394,0.7436548223350253
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-small-2409,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-small-2501,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,mistral-small-2503,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,mixtral-8x22b-instruct-v0.1,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,mixtral-8x7b-instruct-v0.1,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,o1,128,128,294,0.43537414965986393
coding-meta-llama-3.1-70b-instruct-chk-50,o1-2024-12-17-high,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,o1-2024-12-17-low,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,o1-2024-12-17-medium,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,o1-mini-2024-09-12,293,293,494,0.5931174089068826
coding-meta-llama-3.1-70b-instruct-chk-50,o1-preview-2024-09-12,293,293,394,0.7436548223350253
coding-meta-llama-3.1-70b-instruct-chk-50,o3-mini-2025-01-31-high,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,o3-mini-2025-01-31-low,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,o3-mini-2025-01-31-medium,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,olmo-2-1124-13b-instruct,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,open-mistral-nemo,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,open-mixtral-8x22b,40,40,494,0.08097165991902834
coding-meta-llama-3.1-70b-instruct-chk-50,open-mixtral-8x7b,40,40,294,0.1360544217687075
coding-meta-llama-3.1-70b-instruct-chk-50,perplexity-sonar-reasoning,38,38,294,0.1292517006802721
coding-meta-llama-3.1-70b-instruct-chk-50,phi-3-medium-4k-instruct,0,0,344,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,phi-3-mini-128k-instruct,15,15,394,0.03807106598984772
coding-meta-llama-3.1-70b-instruct-chk-50,phi-3-mini-4k-instruct,15,15,394,0.03807106598984772
coding-meta-llama-3.1-70b-instruct-chk-50,phi-3-small-8k-instruct,0,0,344,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,phi-4,128,128,494,0.2591093117408907
coding-meta-llama-3.1-70b-instruct-chk-50,qwen1.5-0.5b-chat,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,qwen1.5-1.8b-chat,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,qwen1.5-110b-chat,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,qwen1.5-4b-chat,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,qwen1.5-72b-chat,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,qwen1.5-7b-chat,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,qwen2-72b-instruct,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,qwen2-math-72b-instruct,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,qwen2.5-72b-instruct-turbo,15,15,394,0.03807106598984772
coding-meta-llama-3.1-70b-instruct-chk-50,qwen2.5-7b-instruct-turbo,15,15,394,0.03807106598984772
coding-meta-llama-3.1-70b-instruct-chk-50,qwen2.5-coder-32b-instruct,0,0,392,0.0
coding-meta-llama-3.1-70b-instruct-chk-50,qwen2.5-max,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,qwq-32b,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,qwq-32b-preview,218,218,494,0.44129554655870445
coding-meta-llama-3.1-70b-instruct-chk-50,reflection-llama-3.1-70b,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,sky-t1-32b-preview,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,sonar,293,293,394,0.7436548223350253
coding-meta-llama-3.1-70b-instruct-chk-50,sonar-pro,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,starling-lm-7b-beta,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,step-2-16k-202411,293,293,494,0.5931174089068826
coding-meta-llama-3.1-70b-instruct-chk-50,vicuna-7b-v1.5,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,vicuna-7b-v1.5-16k,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,wbot-4:347b_no_s,218,218,394,0.5532994923857868
coding-meta-llama-3.1-70b-instruct-chk-50,yi-6b-chat,15,15,294,0.05102040816326531
coding-meta-llama-3.1-70b-instruct-chk-50,zephyr-7b-alpha,293,293,294,0.9965986394557823
coding-meta-llama-3.1-70b-instruct-chk-50,zephyr-7b-beta,293,293,294,0.9965986394557823
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,command-a-03-2025,0,0,444,0.0
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,command-r-03-2024,294,294,344,0.8546511627906976
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,command-r-08-2024,294,294,494,0.5951417004048583
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,command-r-plus-04-2024,294,294,394,0.7461928934010152
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,command-r-plus-08-2024,294,294,494,0.5951417004048583
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-chat,294,294,394,0.7461928934010152
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-coder,294,294,294,1.0
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-r1,218,218,494,0.44129554655870445
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-r1-distill-llama-70b,218,218,494,0.44129554655870445
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-r1-distill-qwen-32b,218,218,494,0.44129554655870445
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-r1-local,70,70,294,0.23809523809523808
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-r1-local-2,218,218,394,0.5532994923857868
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-v3,218,218,494,0.44129554655870445
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,deepseek-v3-0324,218,218,494,0.44129554655870445
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,dracarys2-72b-instruct,218,218,494,0.44129554655870445
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,dracarys2-llama-3.1-70b-instruct,218,218,494,0.44129554655870445
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,gemini-1.5-flash-001,294,294,394,0.7461928934010152
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,gemini-1.5-flash-002,294,294,394,0.7461928934010152
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,gemini-1.5-flash-8b-001,0,0,444,0.0
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,gemini-1.5-flash-8b-exp-0827,294,294,394,0.7461928934010152
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,gemini-1.5-flash-8b-exp-0924,218,218,394,0.5532994923857868
coding2-amcfull-apifull-mmlu12k-meta-llama-3.1-70b-instruct-chk-150,gemini-1.5-flash-exp-0827,294,294,394,0.7461928934010152
